unique_course_id,course_run_id,name,_discipline,category,exam_date,_duration,faculty,institute,coordinating_institute,course_status,is_fdp
115105097,noc22-ph36,Mathematical methods in Physics -I,Physics,Rerun,2022-10-29,12,Prof. Samudra Roy,IIT Kharagpur,IIT Kharagpur,uplc,False
115105099,noc22-ph37,Solid State Physics,Physics,Rerun,2022-10-30,12,Prof. Amal Kumar Das,IIT Kharagpur,IIT Kharagpur,uplc,False
115105106,noc22-ph38,Upstream LNG Technology,Physics,Rerun,2022-10-30,12,Prof. Pavitra Sandilya,IIT Kharagpur,IIT Kharagpur,uplc,True
115103115,noc22-ph39,Theoretical Mechanics,Physics,Rerun,2022-10-30,12,Prof. Charudatt Kadolkar,IIT Guwahati,IIT Guwahati,uplc,True
115103104,noc22-ph40,Advanced Quantum Mechanics with Applications,Physics,Rerun,2022-09-25,8,Prof Saurabh Basu,IIT Guwahati,IIT Guwahati,uptc,True
115103101,noc22-ph41,Nuclear and Particle Physics,Physics,Rerun,2022-10-30,12,Prof. Poulose Poulose,IIT Guwahati,IIT Guwahati,uplc,True
115103114,noc22-ph42,Numerical Methods And Simulation Techniques For Scientists And Engineers,Physics,Rerun,2022-09-25,8,Prof. Saurabh Basu,IIT Guwahati,IIT Guwahati,uptc,True
115104124,noc22-ph43,Introduction to Astrophysical Fluids,Physics,Rerun,2022-10-29,12,Prof. Supratik Banerjee,IIT Kanpur,IIT Kanpur,uplc,True
115105127,noc22-ph44,Physics of Renewable Energy Systems,Physics,Rerun,2022-10-30,12,Prof. Amreesh Chandra,IIT Kharagpur,IIT Kharagpur,uplc,True
115108127,noc22-ph45,Bonds and Bands in Solids,Physics,Rerun,2022-10-29,12,S. Ramasesha,IISc Bangalore,IISc Bangalore,uplc,True
115105132,noc22-ph46,Foundations of Classical Electrodynamics,Physics,New,2022-10-30,12,Prof. Samudra Roy,IIT Kharagpur,IIT Kharagpur,uplc,False
116102049,noc22-te01,Evaluation of Textiles Materials,Textile Engineering,Rerun,2022-04-23,12,Prof. Apurba Das,IIT Delhi,IIT Delhi,oc,False
